item,price
b313fb92-cfdc-496b-870f-bbbc8392e89e,614.18
06aeca37-047c-4a57-b702-fd89eed15290,523.4
66dddd6d-b1c9-4ba6-8df5-d37fdccb069d,421.92
89c8336a-3f4b-4ce2-85b4-8a2d93af7d1b,650.43
7334de35-1a66-404e-87f9-bbaac913e513,33.3
bda6f944-3b41-4ee8-bf1c-48ddedb44573,413.99
651578db-126d-4299-9506-b11015b1478f,143.18
c27c32c6-b000-474d-a2b3-57091d0cf7d5,359.13
10ee7bbe-70fa-4a8d-bfc2-5beea3d53e71,512.30
a5752ba2-e647-4030-97a3-b5019287f4ba,255.49
36e6cf54-97c6-48f8-8c79-04f6a6a709b1,457.8
f9319fb5-b902-45f8-8052-3c55d97121b8,822.81
90843cae-6c9e-462f-a775-d21a294e72bd,519.41
6006435a-a7c0-4aa7-a4a9-3c6183b3a3e0,573.43
698fd649-5b37-4dda-ac24-b235ef64ba39,993.26
d37b0437-a501-4f1b-aee9-48f9afa59e42,836.19
55b55df2-90c6-4264-9038-7b10bdec0d44,98.4
78900853-6f20-4643-a29b-45669b8274e2,967.29
2cc6a798-c0a6-4db0-8c96-a83b19bf5b92,499.7
8d047e98-e021-4b01-b86e-f402402e4b87,412.84
ad769c16-3456-4966-b484-dc92ca7b8134,300.75
258482cb-4293-4543-9094-7eb96d866092,170.43
0232325b-238e-4246-80c3-20454c06d78d,234.11
9fc5e737-6622-4e67-9ea8-40c2de896d28,264.49
35b72d8f-7cfa-48a4-85c9-b90758908fd8,445.47
8e3a9d29-fbcf-4786-9705-5e3734c3de12,491.33
d3ddd1b6-1c17-46c9-bee8-6396dbaddc55,770.85
2aa0ba5b-f875-4758-901a-8e6af9761845,252.61
a509a001-92b8-40b8-82fc-c1e0e42bc4f2,710.83
6e39fe13-4a9d-4bec-b42a-447b89ed0c9a,42.62
fd589daf-0971-487a-8da8-b1b17f589076,187.14
5516594b-38fb-48be-a73a-4f1434801029,243.50
5625f03f-bd8c-4af2-9cbd-23246a3e5af3,304.84
4b54153e-83f3-48a9-8d42-1b3496ce1974,127.25
e537bb61-5c8a-47da-af77-eedbf8c1020e,453.33
4bb44628-28a7-4872-8188-4e2c92098fb6,259.27
61a7d55a-5e9c-4cc5-bc65-9333c0086856,579.15
4a830a98-f5e6-450c-9a8a-bfc3e0958bd5,694.73
8063b5a2-f55b-4eab-9737-b68a2f7dc650,119.1
100f2ddf-0132-4641-a72b-7e0300965566,612.50
133ef2d7-4862-45b1-81f0-43170c587c07,695.22
7f7cb96f-10a6-4f79-9170-2fdde273b525,993.95
9443fe88-c49c-411d-a495-0437d4544cb4,661.75
2c940994-4bad-417b-b542-b6ec94c30e49,354.15
55f0f1db-90ba-476f-92f8-6af1f8012ab1,248.2
fde3f009-1a83-4c34-8dd8-63e717afb016,981.68
834d1b8d-bff4-49eb-b6a2-a036a5788aab,580.60
8e17e0de-a8f2-415a-854d-bdc0ccf8906a,8.37
7b79e3f4-c93b-4457-a69d-93289985ac40,188.37
220e8989-fe30-4782-94e2-f10b66586610,223.48
d73cd659-15cf-487e-8619-db3d2f379f12,358.84
223c4ebf-e9c0-469f-bb7b-9dd7627b3b10,496.86
c0c9250b-0821-4b9b-a475-40a624a5edd6,628.33
3187e6e7-5b92-4bb0-ad6e-6ce4f8e103b6,924.56
6c06ec28-b17e-4896-9780-085500fb476e,639.32
75ff7789-4502-4bc0-adbe-8377564f86a2,72.86
f6cd0e77-bc46-4266-bf78-a724f404c2c4,182.15
e2338db1-d223-4789-bac1-a15b11ef8f52,775.56
423b8834-59de-4222-a9cd-9fee1e21baa0,806.91
7a9615ee-1ab3-4c80-8fc0-81023c22c944,884.3
a176bf83-afbd-460c-92cc-24bc9ba8a7d7,358.79
c4dd9980-bb0c-428b-9a80-acc774530158,973.43
afc898a5-2493-45ac-b8f4-9f86c555ef60,602.92
387a1546-2c3a-4ab8-9b09-86929c72c58b,189.31
f4d6ced0-a1bd-47bf-aa14-cc8b8eea665d,978.7
3e1f4627-4f12-4afa-a1ae-a45185888db5,377.44
ec064906-e3ac-4e05-922f-c158977321ca,473.73
a66ce37d-8929-4e40-bf97-559644d56dc8,761.37
d832e07f-bee1-49fb-9d07-35e6e2bf093c,360.80
2e99f6b9-590c-483a-87f5-b0404a3956a7,192.68
1b871c07-cb69-404f-8cf2-7eb8f98f9512,255.82
0b37ac67-5a79-41b7-bb16-26ba4515241f,825.93
890ae8be-6233-42d1-affa-daa0a6977f86,469.69
4daf41ff-1710-473c-b203-2a9e37640a4b,632.20
e9846761-8aac-4dc6-9d9e-7d79f8a34d5c,557.2
9abd443e-f739-4cd5-b29a-0bc2889e6364,307.27
8682eb94-b90f-4c72-b840-4cb07ec869d3,262.35
11eefb68-3fba-4ee0-b745-f67bd64dfbb7,99.14
10d1cf9b-7868-4541-b6bf-a56db3be5b69,923.76
80bb734c-3af4-4bc1-a071-6f4040357a0f,93.56
b21862ef-006b-44d0-814f-5c50a758faaa,28.35
7a7a5802-e714-4767-843e-7aaf0b943215,303.85
73f4406f-d574-4868-8afa-999a287ca4c6,875.67
647c220e-28e0-4897-8e26-f01921ef2799,342.94
4aa62ece-2a75-4ce3-a555-97586fa2f890,642.84
29f7b146-d35f-4bd4-a672-c7e23a0d41b5,693.25
a9e59cba-08e6-4ed1-8fa9-776aeee4cb68,3.94
f4e5d901-0c9c-4334-ba36-6f79d8b713c3,471.73
816262ca-e078-457d-ac82-9a2712501e4e,121.89
42fb8173-adc8-4d87-9464-fd161cfee64b,279.48
ef78fcf8-5fe4-495c-98d3-5474b8bdacaa,494.77
b8a59ab2-95d0-4be6-a3ee-e74668021570,985.91
a6ae16eb-a74a-4a07-92a1-89c526f13bc0,959.43
cae611df-735a-4a62-be61-bbc5319ec87f,149.5
8e4aa283-f8f0-444a-8a06-379cc785b0ef,148.58
6688e876-2e57-454d-ad98-5d24eabd6e8e,457.70
52dda09c-d584-419e-836e-e6f0e274b66b,472.53
12bb89b8-0f80-4726-98de-b9d2bf0c82e9,189.73
50370954-3193-4e90-9124-1ff06df30026,174.36
5cca613e-21de-47d1-9f2d-accf653cb087,437.65
06757dc1-72e9-4de6-aaa9-6ee934516759,46.35
bbbaf7cd-6f6b-462b-b50d-76eaf18eefe9,932.1
26946343-188d-47ec-8066-d4107b2dd791,564.95
2d0f46be-45cf-4964-b4ed-a62185ca9a8f,93.25
3ddc608f-783a-4070-8bb5-ff432f2a4b4b,896.81
afdc844c-669e-4224-8f2c-c78731b06f5c,746.50
9cae34f1-edc4-410e-8591-cb1d4fe0f26d,461.89
522d39be-377e-4330-bf4f-0eea2477c373,637.7
b6215579-6304-4b5a-8fd9-39730514ec19,264.92
06524b6b-edbd-4c09-9532-fe58227be1d0,543.85
fdfd4c88-32e2-4bb0-ad98-9c5e9cf53743,839.49
eb3130d2-3ded-4247-9b08-4171348a2066,101.14
eac8c8e8-fe02-4ee7-b42e-d44a2eb64e95,397.80
fc00b760-0d79-47a7-95c5-47e2e13b46ed,833.69
ad138669-3bac-49d6-9d85-30661b718f0a,148.73
491ef0e3-c954-4c61-a896-7f04a2715adb,26.62
e0a5c128-5582-4e5e-950c-2c236413d3d0,614.6
97479241-99f9-4228-bb13-45353cc5ee11,767.59
65a4d6f1-8604-4eb3-b552-8ba73d190d47,423.73
e8de299f-d85f-4fad-9104-66de9389ab23,491.90
54c4a8b7-1845-424c-8fe4-82486f5c35f3,56.2
a89d7521-aed1-4f9d-bd54-31fdb19927e7,560.0
a2ff8826-aebf-429f-a075-4ae0e62fc7f3,174.2
d440b372-a59c-4b13-9c15-e2835096b63e,448.28
31379b78-712c-48fa-ac12-147029853771,170.3
9343a5b2-6dfd-405f-8ee9-628938ffaf38,902.85
8df9f205-42ce-4f28-9834-75ce993c14cd,859.62
c09beea3-1b14-46fc-816a-4c80534aa342,660.32
8103b9d9-8180-44af-84d9-d5166194c98f,722.81
28f1ebb0-cca6-442a-ae55-c6dc9218df03,697.8
fae20e59-15af-4116-845f-1805b44b8bbe,843.30
f1c04147-cdb1-4da2-824f-a368015ecb22,87.81
ae8981c7-d3c9-4f89-929f-d7a555ad41c0,674.37
7cb170e0-31aa-4fbe-b353-ccc8d05c3c2b,348.51
befe7ec9-c944-4840-89cd-833a247e1118,767.28
7157a5f6-72c8-4c66-99b7-3417a923292f,635.70
c897d447-c913-40d7-bc01-c51d7b585b76,377.82
d11d337b-3883-4194-a4ab-7c02ef736329,67.51
7a2e579e-fe9e-4020-a8ab-f2b3c543211d,650.18
95c5755b-af78-4cdc-8b97-5ed61276a2e2,298.45
ff8addf5-235b-40c2-87e2-17e9aa662361,108.10
392eb37f-25cf-4636-9786-b455ec2790b3,328.20
8f6e2781-bea6-4a65-bb71-8e514120e02c,385.9
e49a896f-2e2c-4cfa-9dce-b9b45d4f15e8,61.75
6b057360-74b9-4e08-9b58-eafbb0f64cd8,394.13
8767466f-415b-45a9-a0b6-359f153c16ad,124.77
692c475f-d7e0-4fb5-b590-24b1ca1052de,283.27
87b629b9-8202-4674-84c2-560d4c3fec66,716.40
43637198-5cb5-4650-9360-ed79f5a96523,486.86
87fc171d-7492-4f0d-bb36-449e2b79b231,165.16
60937667-802b-4c9b-9749-7a70b930b1dc,336.6
687ea313-7322-41e7-8fd4-36692e75fa20,891.17
85a9cfcf-4cf0-4602-a69a-f0d9429d3c4b,935.95
0fdf1c94-d3be-4c06-b602-29bde0f3f5e3,71.23
5f43f198-545b-498f-9a44-3c010b15b78c,26.6
408640dc-6cfc-4485-87f6-609dd4a5164c,561.0
79814a63-6649-4729-b0ce-d6cf596147da,584.44
a42b7b69-155a-4164-b36a-34da69c2f35d,848.34
3201741e-83e4-40aa-9816-7e64e891b96b,630.39
b2dae9e6-1fac-451f-ade2-7c15ccc11ccc,134.43
6f0684a2-4461-4a19-a85b-896cb0d7fd22,718.93
3aa4ee98-6fe5-47ab-8680-13b6deace12c,920.51
380dc6d5-49cd-43b7-be4c-44f0d21da726,537.92
2c86a394-3d57-46d1-abca-19db811d20c3,663.94
4d7f12d2-d541-4828-9c6e-96e6ff2343c9,857.10
5622d419-d599-4e47-88e4-aaec3a84867f,720.41
fe46a197-2279-40bd-8df1-8437f626bdd0,476.51
84ea3242-f2cd-49f3-b27c-7a4b534b82f5,49.16
c5f7587c-100e-4d18-9742-4d3da522e7c4,630.79
3457bc68-7689-4b50-8fd2-256358e97489,67.66
4ef004e5-01c5-4d6a-b51c-a99117bc137c,491.34
62f1d70f-757f-4c36-bcc9-ca23e04c0dcd,640.39
681f144b-4bbf-49b1-97da-6a3b60510dbd,428.28
535b74bd-7af2-43da-a800-1d8153bab8c1,9.3
4f9134ba-ef8e-4352-adbd-ee869760c0c4,921.21
986fa8bc-4767-4f63-b186-73a3b116f5ba,720.26
fd8d774c-3b7d-44b6-83eb-0ab42d32f556,599.73
a643cbbb-ca38-48c1-b286-4f795bfee548,145.98
a4b90833-4b09-4d43-876c-4ebc74c5e260,344.32
490d76b2-412a-451a-82cd-9f0517f16814,325.11
b20ec0ed-29ab-47f4-a2a3-ae72b0465094,18.99
599f51f1-6b1b-408d-893e-23cb2ee3c678,956.72
c7360e93-9156-42a6-aacc-dcc131022eac,207.11
cac37a6a-e2e3-4b07-b637-f3ee37c1c373,9.47
97f0ef0b-1dca-4feb-80e6-7f0955d8b77f,654.69
6f23df6a-e2c7-41ac-a4d2-0ab99f320b1d,489.16
f62206ba-7e4e-44f6-b462-81285b5d09b3,190.51
5ed64f22-0334-42f1-b281-5544331c7623,55.28
f6711dc9-4926-4844-9db3-f3070d814c2c,189.65
e30e84f9-05a6-4e96-a4ef-2a33dfcf6605,978.99
c1593572-bbb6-43f2-8bec-b4b49c6ec6f6,885.26
ddf65883-e050-443b-9528-c4cb2500d391,722.93
3baace36-d15b-48b7-a9cc-ad3e9c38d3ab,254.16
6e68364f-770a-4f20-afcf-70f7d58992fa,892.79
d1e89b8b-5581-4fa9-b854-df3fe29937eb,808.53
16fd5cd4-f94d-44f9-ab77-8c4cfa44627d,587.56
b77c9e21-3865-4704-801a-c5576bf5a3d0,476.25
68bb1c76-a65a-45a5-ba23-c3e98eb4f36b,115.73
59725d69-f654-4772-bb9d-c8d5ca0e4604,856.93
9331f947-49e9-4037-a1ad-42da975d6e14,546.73
a8ecbc6f-c838-4026-9d79-fffd8258a5a8,367.2
ecb1a7ce-572f-46f6-93a5-5012dfac334d,125.73
d2940e7e-0c86-425a-a8c1-1d5a161b0147,44.7
816e5392-ed32-47b8-9594-9f8def10927f,229.57
cec8df53-c6bd-4f93-96d4-cabded5a9388,658.47
5d8b3eba-a548-4e1a-b0f8-37171f6d573a,529.95
3f8d81c5-262e-42da-a714-bcb72197ae0a,453.27
d7438186-1830-43f7-931a-1e3fafac68cb,224.2
31d17ad8-f399-4891-82f5-ed5ec32d544e,55.81
e6bc25cb-f962-4cc8-b397-dacc720e4eb9,140.7
8c1b1e62-1313-4a7f-a487-e3cfbd0bdcb3,332.79
e68cb2ff-c698-4566-859c-5bce35242ce7,574.1
a1078bc6-5ce3-4f74-abf1-f75ceb2a56ad,170.79
475eadc7-c2c9-40d4-b511-931d48534fd1,661.55
82c68653-2ae7-4dfa-975c-aae9d9bd66a6,977.69
b8b69fcd-606d-486e-9590-18ff47a2c68c,491.51
caecefee-53c5-41d9-bf65-f2cedcc28fad,781.23
8076375a-4faf-4dc6-b666-1e96c0c45d59,121.8
397b803d-4555-49b1-8e4e-f76d86dc6fc7,925.58
c89fe69a-90cf-48ec-ab20-298266c29236,163.91
36c321d0-f724-4e1f-8d4b-7bcd0aa59f47,783.22
b0dc922f-829a-4bfd-b0c9-6cc2da0f7006,974.85
542945b0-8765-428d-9bdd-d7da575267ec,832.32
6a251f5b-0eff-483e-aa43-e8d87a297268,113.99
82135fd4-30d7-485c-965d-f16cae87c569,39.90
17153ccb-5a22-49ba-9d35-0a456b30b088,737.68
a8e5806d-a926-468d-b5cd-8c4e80e00001,336.39
71e4278d-b056-4516-9972-665470639948,570.85
a5606f5d-74ea-4bb1-8548-78db3c3f9529,979.49
20e02768-56a1-4d7e-9edb-d6927d482dbe,479.10
a183431a-4c05-4802-b1c3-0118e8264c70,467.7
b232a126-e679-4163-b07d-39d44a382c4a,235.19
51890b86-8755-4f83-a055-8241d5307b7a,777.25
27ac3d1f-504f-4d91-82f4-78697e11b4f6,276.15
40bc0a95-3bfa-4bf8-bf30-1d148c3a336a,141.11
5bb9ff1b-d2af-41c1-961b-fd5c9e1fe82e,525.61
73c4ce5f-6a5f-4e26-bb32-2179f7e29e3c,907.58
3661516e-5c64-48c2-b967-1b8b6cbda331,135.74
50f7fb8f-0602-4aae-97da-763367ac96a2,273.94
e25cdf8d-c472-4cdc-9e4b-13e9e63b4e9a,521.21
73e0b274-6d2c-4b22-bf9f-f4faa7a80d9a,825.36
233789fd-809c-4982-ad41-a60f8bc2354c,91.78
24b5b3ca-22f0-4aaf-8b72-27c62775cf7e,155.97
05272377-c0ea-41c7-920d-0a16798b9e6b,654.76
68139c8c-43d3-4054-9e8a-48f59a5a12cb,620.10
7ba84113-33c8-41e5-8446-d3bf207bf9e5,820.23
9065aeac-7f01-4c85-acc8-4a0a2e02605f,512.8
4e254f0c-2e30-49dd-a431-987c41b98b3e,712.88
66eb8e2a-cf65-45ae-9d15-419968e77e45,701.34
99921206-279a-4e1e-8414-70e5efec9dee,589.71
2f22a21f-867d-409d-a3c2-9167dedb6990,684.46
d5ce140a-0944-45c7-b765-69d5b3b47bb6,303.89
efc7f1ba-cba3-488e-b627-27a5a7e08318,932.78
26880f4f-ebe3-4be7-9f78-d78e80c3b53d,600.81
e199cb1a-6f6e-47ab-8e06-a617d4010de2,581.66
b377949f-1c1b-47b8-aac8-83769caa852c,139.84
d4acd427-c6d3-45f2-967e-8540a1fbd92c,154.43
9f9abb2d-c41b-4158-b829-1f779bbc5562,210.61
3dab3a63-051c-458b-a03a-dc0c2e4b7957,63.59
565238fa-37bd-4796-bfdb-1905956f9480,549.98
c7224321-59c1-45cc-a879-f494efda25b1,758.3
ead652d7-d7cc-47cd-a7f8-3312f3aa69dc,898.3
21b031c6-d7b4-4d34-856d-9636f8cd584a,652.51
37b34406-4a54-4b9f-bfce-7bf4a0b21d84,799.74
6e2af290-c005-4b0e-a751-0338d2f8de39,335.61
ea41d5f4-7b62-419d-80d9-72919598bcb2,842.55
6abc8aca-4234-4f35-a439-1d6d47d9831d,728.25
237ab3c4-60bf-42a3-bac0-49b91737ef5d,744.89
bdf78780-d81d-4718-89f5-524ffbd278f1,417.22
4cd61fb8-f97c-48bb-9b43-5cee9d3a3c1c,515.70
bb553027-e1c9-4aec-a64a-4ac5739fd45f,770.38
68604cb9-2c9e-4005-80d3-e5fba75ca864,383.57
b46b64c2-1dc8-446b-8d2b-1d6a68da42df,167.61
92ce9c71-3a27-4213-8d36-37363aef4de3,814.26
52332401-8885-4db8-9297-e4a73b388bd2,684.68
b0cade2b-f982-41ec-b0ee-9497fc69f7ff,59.70
1cf6faf8-3f64-4da6-9414-5c61d8bd67ec,373.5
d5267979-03b3-48c1-8828-25fe23e050d6,457.21
3baceab3-e4ae-47c4-a202-1245f9772f02,850.6
79739e02-7567-42e9-93eb-04a78f3b30b0,988.53
6fcb0052-a965-481f-b8b0-f29998d9f475,748.86
fb0c446d-627c-483d-8f9f-fa12ea9a0266,97.51
ac265485-7d9d-417f-b3f6-bdea7dd4d854,571.21
395003c7-1c61-42bc-a680-fe28185e2790,373.81
b6c4b82d-001b-462a-9d26-ea7468895888,15.33
3a4038a2-b985-441e-b249-0c6f5eb111fa,63.91
f382a65a-4759-4c12-87de-c18d8c51cc7f,179.98
8275a6d7-fe4d-4ca7-aff6-891c8b778cff,819.60
da58100d-d05d-42a8-8592-62c20052d300,509.71
2b609869-0107-437d-b73e-8ea2a4f18a41,312.95
4b1a4c84-2b03-4a79-84b7-1c89151aa3a1,635.75
162587d3-3ebf-4db3-974c-5efbf850a230,555.52
04cf5163-f27a-4849-8fdc-0f5385b6a73d,247.7
9f66838d-b37d-4c3d-b076-625bd94fd29d,665.92
fe9fceea-515d-4363-a1bb-e451b3797e89,94.76
e0ebea30-dcac-4b16-bbee-1009ee6ffb65,280.34
54038a7f-65ec-4efb-a4a0-3474c2f03546,600.56
a57aa6c0-a010-4c95-894b-1942b2b721ff,287.38
3519f10b-3e7b-4e48-84c1-53b025cec9c0,868.99
79bf7908-0888-4286-b10f-6cfabc8ee1f5,508.80
bdbd5916-cf01-4f15-ad4d-385756d68d1b,836.2
1f3ddeb6-7f80-4f03-b6df-2b2e82c523e6,84.81
58492eab-b50a-4358-a8d7-49bc3092f252,898.96
6100f671-81dd-42a5-b1f3-94aca89b5ee5,149.95
3772315d-16e0-4323-9876-186a97a66dc9,253.71
4d953c40-1e44-4128-b8d5-d55c84489b7b,967.96
bce23fdf-a50c-4969-88bc-418bc52ba33d,252.39
ab42d23e-d3cb-470e-9b29-cba6f9c759d0,12.45
741c5781-1bb8-4459-a2f2-9c97e4344b6c,1.2
144d458c-2ba8-4691-847a-db6fabf0ba7b,636.87
dabb6773-d195-413b-baef-8f8cee3ef017,721.50
db1c9ea8-e01f-4cec-b400-6352ccdec738,876.11
3a7e71ed-7583-40b0-bfc0-d172202427b7,23.62
ba905ecc-bbe4-4e3f-8eca-6916231e9757,383.3
be787e56-a7e3-42de-8947-f823fe8d3899,887.35
a7fffddb-4921-496f-917a-40433032259f,580.8
94ef1d51-8897-46a1-9bd7-8c7945066c85,472.25
a159e7e1-1a8e-4c02-9524-7e7e15c03161,648.11
1138876b-65c1-40de-8f2f-04f224c99b75,966.44
752dd746-9bfb-4688-b305-86ba07bc897a,62.77
1f625e11-a5fb-4736-a4be-58494638f983,928.93
210bdee8-7ee7-46ea-9512-309391ec2adb,14.5
fabdced9-c5fc-4e58-9580-072eb4fa1f16,852.96
a3a4babb-aa9e-4ea7-94e5-f4e225b2f9d5,544.1
7ac1019b-7238-4d00-a27b-02a7ea85e7ca,512.28
09e158d7-1af7-4064-b50d-3e5a4c586363,676.96
9b5bbbe9-7f0e-4bf5-8833-ce1985dbe66b,348.64
a9fcd953-7c57-4fc3-8785-5b62d8fa2baa,169.49
d3c36f81-0e45-4276-a67a-e1fe25db80c2,191.1
8deacd3d-8c2b-4e72-899e-06e3f739e3c8,846.74
c654cc9f-3230-4ee8-8094-686e06a20567,378.79
896dacaf-ec20-4f50-a1ca-f40448f32bac,955.55
11df946e-28d7-4d3d-980b-4baa2553be0d,849.85
cce67ecd-88ad-40ee-9e9a-cda18e125be7,17.15
f639d42e-9e4e-4f14-aa33-7f0ed9540a81,716.64
2d68ede7-357b-4d3b-adf7-7c48ac211efe,587.86
2f3f8f2e-1fe7-4c57-87d2-77d169e0efd8,200.97
f8638c88-01b7-4557-84a6-b625cdf1c693,234.77
3829b343-e7ff-4bd7-a1ed-c153f2426789,324.89
d80d8dad-39a2-4f90-8cce-7dbc3ec5e32c,72.85
6ca196e5-5456-46b8-88f7-0ead0f492319,423.67
448bdc0e-6a30-4161-876c-01dbd3f1ce2f,162.98
b0019660-88f2-4588-9137-4ad25a3a6175,577.59
3c703785-848b-41a4-bcbb-90bc8b07f6a4,91.7
3e83e20c-2d3d-49c6-bc34-61b5deeb0d5b,46.46
23077368-4bca-4a57-a444-731608b2f0b9,277.45
57cc90f9-a2f2-4c94-a994-7812df27aaab,27.77
d3ea8879-f154-4ef7-a004-d863f9ad143a,393.62
3e1860a8-7ee7-450e-a350-f72ebcd935d5,511.53
07d8fb37-e160-43c9-bf02-a6a8b0cb544f,873.65
fd0d547c-ab66-4fec-9a15-9b3cb9263cba,391.65
62189481-bee2-46ca-8090-aaa45757ba5a,790.34
bb094d2e-f334-423b-b46d-d2decd90a9f6,117.29
5d8a07bc-fa77-4784-a1d8-e0ecff2714b4,700.46
dbbd1595-4afd-4cb5-9954-0701b499563d,569.1
de1a5140-1f31-4739-8a94-c399c6d654c7,423.34
daf033b8-d5ef-4c63-9fd8-03e36b042f8a,97.45
c578593d-5ab1-46a9-8850-51231ea1ae5e,687.72
50cd7e15-cf7c-4273-afc6-9040eb4bb1d0,158.25
d722ba99-4d7c-4534-83bf-d4aeb505cfaa,953.27
8ab314cf-66b9-4ee9-820f-9049f2482598,407.93
7796ce71-a9f6-48ec-b577-0aa49bbceff2,651.99
33d66de0-9449-4860-9f15-bdb677d06ccc,366.6
c0af551a-b534-450a-986d-3e04166bf793,734.18
091b7023-ffb7-4901-bd0d-17879bbceda8,686.19
83fdc243-e298-48fb-b337-0be0ec56ca94,549.17
435d4e26-9782-4608-b50b-7d3c0e1e6edd,891.82
899dae3a-4138-459c-a4c7-7479a5e33bc5,851.97
2a91707a-b23e-4c84-81f5-3f2941241f4b,600.37
60196dd4-6b41-41f0-9218-3e249f27bcb8,396.70
77f10853-b5ed-471c-b154-2e298eeeb208,537.91
3a5f21dc-6a5f-44d1-a806-cb21f2493408,980.7
17e1173c-bf3a-4a9c-b1db-16b48ec3d180,943.42
0dd24250-01bf-4042-a33d-c521c5a82112,80.16
0eb9a8ce-42e8-4c8e-a355-f7dfd9144e0a,928.38
94e65470-9405-4e37-b3dc-b9c3fec97d36,926.88
e3ae200f-c05e-4b07-ab47-3d517bddad23,330.42
3bdd4700-3d03-4c17-ad47-59d8bd78974f,76.61
70a442d6-67f5-4c7d-a1ea-775db058a5ab,259.75
9437e037-cace-4801-9d5a-280ae7e23121,336.65
186b874f-6a9f-4353-9db9-ba06ef3aba6b,612.81
82077f92-ee48-4cca-b527-47c21c8cca27,184.12
a5fd58cd-fc7e-4695-8803-b738d7cba915,433.8
a1663925-068c-4516-870b-76f35b7639e7,134.91
b7a8b633-bdb3-424c-ba21-0cd229a4ecbb,189.71
f9caf1c5-ff3a-459a-bea2-b91c99e32e40,291.90
63e057f3-3da9-442d-a7d6-ddd5ee135b6d,706.60
298b1560-c67c-48e4-9db7-e8f4baa7d24c,121.66
ac6e7bc9-60b0-4ec7-bde3-1af5dd2ec833,793.80
fcfef2b3-0ac2-4483-b549-414999b49e97,566.14
ba7795d1-d085-4fe8-9a7a-4b0ebebd64b3,725.55
dd0f4182-9b8f-43b9-b539-d377519cc161,554.11
ed0ff0dd-531a-42a2-a91c-231ba387ccd6,607.84
19fbe61e-13bc-4b68-9167-c17755fe3694,18.31
9513219b-0fc6-4fc1-8025-ac460fb7ce8a,922.35
32899fc2-d759-4b48-b185-448a641688e5,705.45
80461c12-11ae-44e7-ae1b-6c442325554e,858.69
27fef834-3277-47f4-a1ff-e2aa6a5b8974,438.17
3d8aba90-7394-4e3d-bee9-92838d9b46ab,836.46
01ac4001-e5f7-41ed-b252-a1456b2c94b2,299.11
b61d5d41-8521-44b1-9f99-4d440bb98944,619.11
b4e8c6a8-f7ff-40ee-8e28-2a5549d88e9b,592.99
8f5ee397-4bf7-4a0e-904f-101a3b8d0bf6,991.75
a1875738-41c0-4463-8984-538bb634348e,951.77
ef50f2b9-ad57-4d44-8c72-0665b5e4279b,212.39
1e62981b-3ee2-48b6-8155-3d01cfcddc93,804.55
3c31b239-f733-4593-9cda-e88d62695638,784.45
5131f859-7058-40ea-8061-3ccd05f5e244,635.26
84ecf6fb-8583-4e11-8703-36e04557b74a,471.25
6a0bcc96-91dd-4dcf-8af1-0294def446a0,250.30
34bc58a7-4f78-450d-b6d6-e4766a9dee20,238.63
6017860d-090c-4d8c-bcb2-89f9ee786c91,76.52
f5d735f5-621f-414c-a359-761670b6b295,525.95
6d81616b-9547-44af-8723-bf1bbc905e93,51.67
893feed2-8be6-4ea5-9c2d-3dd8b21fcefa,104.60
db8963b2-3b5b-4cad-a12d-4d44af008b5d,755.23
436437aa-b3b5-459e-9382-7c7fa9561378,876.19
39a0bc0a-bf75-4532-a63e-a7539848b6cd,402.69
8b8d0dec-e28b-444e-ac94-a6d0cdf661b2,860.56
163d14c8-b690-45ef-830f-10f9ec31f765,755.90
98dfd507-e7f1-449c-ba66-080bf5ce32e4,818.96
17f3ae4f-0c35-4bfc-a174-fc0a58650582,803.77
4b135b99-9831-4f61-993b-43bcd2a277b2,519.95
4ddc41f8-8016-4f09-a7b7-6cb0397975b1,131.29
5b438c8a-c97d-4e26-b9fc-e39af360a224,210.42
fe64855e-7088-4ca0-b10f-af4acc339568,138.32
8471b7dc-3d59-4285-96a1-8e32cdbeb932,207.50
999cc69c-0a92-4a8a-b49b-f5905e6cb0fa,36.71
342189b5-4069-4292-a99a-761147c0579d,437.18
0f49404c-7521-430d-952b-06aadc18dc8b,621.89
33572a47-a61c-4d1d-8ef8-292554d4efe7,665.88
53cfd9e5-b890-4b76-be1f-f6c6a872e5b0,632.5
635f1e04-aee7-4583-a9df-3df8d9943900,229.31
43bc6132-03f5-4985-814a-f41f88b7a927,31.89
fe87734e-f807-44b0-b440-41e65299d730,605.47
649063da-6bf4-4acd-87ee-45d79c9e3974,98.6
15241adc-595d-4eac-9b6a-e6cc5bd0671b,315.57
0d24cc83-107b-4be7-866e-224cb97ed757,787.73
40462589-b3a8-41a8-bd14-2653902939be,508.29
f3f1ebc7-dee5-4b78-9239-06b396d3a684,744.26
3b4d547e-8d5f-412b-8125-1ccf3e7db820,841.87
d1932b27-e9dd-47ee-90b1-ca61170387f7,495.93
af79ce17-e8b1-4f20-bd03-d32e9e3e856e,953.29
b82a3156-96df-4dc8-8671-02e8530f46ab,535.74
30ecf286-bad5-4cdc-9463-b47ad1157771,897.68
0b582ce1-8adc-47e1-8c2f-ccea886d16bd,573.3
6d198b71-bf9b-4e17-9318-d412ccf50a71,732.55
cc77413f-4427-4164-84c8-e797065e1226,927.94
83245610-409c-4904-b640-2795b30c5ef3,713.92
100d4667-ecb8-4752-9297-3e542972c3ca,800.99
cf2fca96-9f87-49f8-af1b-20e28da56ad9,201.43
