assembly_quantity,item,item_quantity,price
453,bb553027-e1c9-4aec-a64a-4ac5739fd45f,63,954.88
34,68604cb9-2c9e-4005-80d3-e5fba75ca864,90,500.59
80,b46b64c2-1dc8-446b-8d2b-1d6a68da42df,95,99.96
331,92ce9c71-3a27-4213-8d36-37363aef4de3,80,769.88
169,52332401-8885-4db8-9297-e4a73b388bd2,88,299.22
27,b0cade2b-f982-41ec-b0ee-9497fc69f7ff,64,334.29
455,1cf6faf8-3f64-4da6-9414-5c61d8bd67ec,49,208.2
131,d5267979-03b3-48c1-8828-25fe23e050d6,8,473.51
322,3baceab3-e4ae-47c4-a202-1245f9772f02,20,288.87
349,79739e02-7567-42e9-93eb-04a78f3b30b0,11,481.1
477,6fcb0052-a965-481f-b8b0-f29998d9f475,16,570.67
321,fb0c446d-627c-483d-8f9f-fa12ea9a0266,77,171.5
129,ac265485-7d9d-417f-b3f6-bdea7dd4d854,37,937.37
500,395003c7-1c61-42bc-a680-fe28185e2790,8,966.92
285,b6c4b82d-001b-462a-9d26-ea7468895888,66,461.11
397,3a4038a2-b985-441e-b249-0c6f5eb111fa,6,224.47
121,f382a65a-4759-4c12-87de-c18d8c51cc7f,49,419.54
86,8275a6d7-fe4d-4ca7-aff6-891c8b778cff,31,411.26
481,da58100d-d05d-42a8-8592-62c20052d300,3,985.2
430,2b609869-0107-437d-b73e-8ea2a4f18a41,35,419.33
69,4b1a4c84-2b03-4a79-84b7-1c89151aa3a1,67,107.33
449,162587d3-3ebf-4db3-974c-5efbf850a230,12,310.21
52,04cf5163-f27a-4849-8fdc-0f5385b6a73d,9,449.39
492,9f66838d-b37d-4c3d-b076-625bd94fd29d,90,522.24
474,fe9fceea-515d-4363-a1bb-e451b3797e89,86,50.37
272,e0ebea30-dcac-4b16-bbee-1009ee6ffb65,93,374.15
402,54038a7f-65ec-4efb-a4a0-3474c2f03546,40,450.43
472,a57aa6c0-a010-4c95-894b-1942b2b721ff,4,367.6
9,3519f10b-3e7b-4e48-84c1-53b025cec9c0,86,133.86
109,79bf7908-0888-4286-b10f-6cfabc8ee1f5,33,847.14
334,bdbd5916-cf01-4f15-ad4d-385756d68d1b,91,290.33
230,1f3ddeb6-7f80-4f03-b6df-2b2e82c523e6,86,829.15
91,58492eab-b50a-4358-a8d7-49bc3092f252,32,235.28
21,6100f671-81dd-42a5-b1f3-94aca89b5ee5,13,80.36
492,3772315d-16e0-4323-9876-186a97a66dc9,18,723.72
105,4d953c40-1e44-4128-b8d5-d55c84489b7b,59,55.68
144,bce23fdf-a50c-4969-88bc-418bc52ba33d,71,882.65
145,ab42d23e-d3cb-470e-9b29-cba6f9c759d0,90,848.65
208,741c5781-1bb8-4459-a2f2-9c97e4344b6c,27,606.88
183,144d458c-2ba8-4691-847a-db6fabf0ba7b,45,521.65
238,dabb6773-d195-413b-baef-8f8cee3ef017,43,676.45
113,db1c9ea8-e01f-4cec-b400-6352ccdec738,19,281.27
25,3a7e71ed-7583-40b0-bfc0-d172202427b7,7,543.57
14,ba905ecc-bbe4-4e3f-8eca-6916231e9757,57,751.95
225,be787e56-a7e3-42de-8947-f823fe8d3899,42,908.92
376,a7fffddb-4921-496f-917a-40433032259f,92,293.15
4,94ef1d51-8897-46a1-9bd7-8c7945066c85,96,981.31
400,a159e7e1-1a8e-4c02-9524-7e7e15c03161,91,703.64
54,1138876b-65c1-40de-8f2f-04f224c99b75,70,891.91
125,752dd746-9bfb-4688-b305-86ba07bc897a,99,311.7
365,1f625e11-a5fb-4736-a4be-58494638f983,26,251.96
497,210bdee8-7ee7-46ea-9512-309391ec2adb,80,526.11
318,fabdced9-c5fc-4e58-9580-072eb4fa1f16,35,785.53
5,a3a4babb-aa9e-4ea7-94e5-f4e225b2f9d5,24,501.9
19,7ac1019b-7238-4d00-a27b-02a7ea85e7ca,71,441.3
433,09e158d7-1af7-4064-b50d-3e5a4c586363,58,193.76
329,9b5bbbe9-7f0e-4bf5-8833-ce1985dbe66b,5,392.6
283,a9fcd953-7c57-4fc3-8785-5b62d8fa2baa,66,3.33
300,d3c36f81-0e45-4276-a67a-e1fe25db80c2,55,42.9
99,8deacd3d-8c2b-4e72-899e-06e3f739e3c8,60,375.98
273,c654cc9f-3230-4ee8-8094-686e06a20567,87,908.26
225,896dacaf-ec20-4f50-a1ca-f40448f32bac,50,616.45
351,11df946e-28d7-4d3d-980b-4baa2553be0d,92,643.53
100,cce67ecd-88ad-40ee-9e9a-cda18e125be7,50,195.3
114,f639d42e-9e4e-4f14-aa33-7f0ed9540a81,70,931.87
60,2d68ede7-357b-4d3b-adf7-7c48ac211efe,48,886.11
456,2f3f8f2e-1fe7-4c57-87d2-77d169e0efd8,79,911.16
30,f8638c88-01b7-4557-84a6-b625cdf1c693,45,74.44
223,3829b343-e7ff-4bd7-a1ed-c153f2426789,63,737.86
134,d80d8dad-39a2-4f90-8cce-7dbc3ec5e32c,62,727.22
57,6ca196e5-5456-46b8-88f7-0ead0f492319,32,914.91
208,448bdc0e-6a30-4161-876c-01dbd3f1ce2f,34,745.89
258,b0019660-88f2-4588-9137-4ad25a3a6175,55,180.46
457,3c703785-848b-41a4-bcbb-90bc8b07f6a4,10,468.17
354,3e83e20c-2d3d-49c6-bc34-61b5deeb0d5b,9,963
455,23077368-4bca-4a57-a444-731608b2f0b9,50,364.29
193,57cc90f9-a2f2-4c94-a994-7812df27aaab,6,449.45
107,d3ea8879-f154-4ef7-a004-d863f9ad143a,99,24.18
186,3e1860a8-7ee7-450e-a350-f72ebcd935d5,38,760.81
38,07d8fb37-e160-43c9-bf02-a6a8b0cb544f,42,510.92
286,fd0d547c-ab66-4fec-9a15-9b3cb9263cba,38,101.61
114,62189481-bee2-46ca-8090-aaa45757ba5a,48,737.33
387,bb094d2e-f334-423b-b46d-d2decd90a9f6,64,698.33
63,5d8a07bc-fa77-4784-a1d8-e0ecff2714b4,89,162.73
65,dbbd1595-4afd-4cb5-9954-0701b499563d,50,811.56
328,de1a5140-1f31-4739-8a94-c399c6d654c7,30,403.72
169,daf033b8-d5ef-4c63-9fd8-03e36b042f8a,86,433.52
417,c578593d-5ab1-46a9-8850-51231ea1ae5e,94,453
324,50cd7e15-cf7c-4273-afc6-9040eb4bb1d0,10,863.36
126,d722ba99-4d7c-4534-83bf-d4aeb505cfaa,66,537.44
190,8ab314cf-66b9-4ee9-820f-9049f2482598,45,99.88
161,7796ce71-a9f6-48ec-b577-0aa49bbceff2,4,689.84
229,33d66de0-9449-4860-9f15-bdb677d06ccc,80,304.78
339,c0af551a-b534-450a-986d-3e04166bf793,42,511.52
321,091b7023-ffb7-4901-bd0d-17879bbceda8,23,406.32
355,83fdc243-e298-48fb-b337-0be0ec56ca94,95,746.49
92,435d4e26-9782-4608-b50b-7d3c0e1e6edd,15,170.79
494,899dae3a-4138-459c-a4c7-7479a5e33bc5,91,470.28
148,2a91707a-b23e-4c84-81f5-3f2941241f4b,59,491.56
54,60196dd4-6b41-41f0-9218-3e249f27bcb8,22,344.99
271,77f10853-b5ed-471c-b154-2e298eeeb208,17,222.53
261,3a5f21dc-6a5f-44d1-a806-cb21f2493408,29,130.63
235,17e1173c-bf3a-4a9c-b1db-16b48ec3d180,57,207.17
109,0dd24250-01bf-4042-a33d-c521c5a82112,13,776.77
314,0eb9a8ce-42e8-4c8e-a355-f7dfd9144e0a,45,858.57
261,94e65470-9405-4e37-b3dc-b9c3fec97d36,79,287.42
282,e3ae200f-c05e-4b07-ab47-3d517bddad23,18,948.3
221,3bdd4700-3d03-4c17-ad47-59d8bd78974f,61,294.35
214,70a442d6-67f5-4c7d-a1ea-775db058a5ab,89,835.52
491,9437e037-cace-4801-9d5a-280ae7e23121,26,773.53
48,186b874f-6a9f-4353-9db9-ba06ef3aba6b,18,790.42
10,82077f92-ee48-4cca-b527-47c21c8cca27,37,849.64
440,a5fd58cd-fc7e-4695-8803-b738d7cba915,41,728.69
6,a1663925-068c-4516-870b-76f35b7639e7,48,246.86
356,b7a8b633-bdb3-424c-ba21-0cd229a4ecbb,99,383.15
313,f9caf1c5-ff3a-459a-bea2-b91c99e32e40,90,915.21
123,63e057f3-3da9-442d-a7d6-ddd5ee135b6d,59,361.42
68,298b1560-c67c-48e4-9db7-e8f4baa7d24c,82,883.4
133,ac6e7bc9-60b0-4ec7-bde3-1af5dd2ec833,80,481.27
164,fcfef2b3-0ac2-4483-b549-414999b49e97,52,890.23
260,ba7795d1-d085-4fe8-9a7a-4b0ebebd64b3,94,956.4
278,dd0f4182-9b8f-43b9-b539-d377519cc161,41,366.4
367,ed0ff0dd-531a-42a2-a91c-231ba387ccd6,6,894.78
404,19fbe61e-13bc-4b68-9167-c17755fe3694,79,55.9
93,9513219b-0fc6-4fc1-8025-ac460fb7ce8a,81,84.5
319,32899fc2-d759-4b48-b185-448a641688e5,72,4.85
254,80461c12-11ae-44e7-ae1b-6c442325554e,7,240.15
22,27fef834-3277-47f4-a1ff-e2aa6a5b8974,40,924
441,3d8aba90-7394-4e3d-bee9-92838d9b46ab,78,168.54
19,01ac4001-e5f7-41ed-b252-a1456b2c94b2,19,237.6
200,b61d5d41-8521-44b1-9f99-4d440bb98944,24,679.61
239,b4e8c6a8-f7ff-40ee-8e28-2a5549d88e9b,33,279.1
253,8f5ee397-4bf7-4a0e-904f-101a3b8d0bf6,54,120.36
168,a1875738-41c0-4463-8984-538bb634348e,52,965.66
411,ef50f2b9-ad57-4d44-8c72-0665b5e4279b,17,50.98
97,1e62981b-3ee2-48b6-8155-3d01cfcddc93,88,361.68
276,3c31b239-f733-4593-9cda-e88d62695638,37,744.14
16,5131f859-7058-40ea-8061-3ccd05f5e244,49,586.58
252,84ecf6fb-8583-4e11-8703-36e04557b74a,34,330.19
221,6a0bcc96-91dd-4dcf-8af1-0294def446a0,87,953.5
493,34bc58a7-4f78-450d-b6d6-e4766a9dee20,5,696.24
282,6017860d-090c-4d8c-bcb2-89f9ee786c91,95,573.31
308,f5d735f5-621f-414c-a359-761670b6b295,19,765.52
353,6d81616b-9547-44af-8723-bf1bbc905e93,65,958.33
486,893feed2-8be6-4ea5-9c2d-3dd8b21fcefa,78,811.9
98,db8963b2-3b5b-4cad-a12d-4d44af008b5d,83,572.77
354,436437aa-b3b5-459e-9382-7c7fa9561378,69,603.91
436,39a0bc0a-bf75-4532-a63e-a7539848b6cd,16,273.22
249,8b8d0dec-e28b-444e-ac94-a6d0cdf661b2,7,110.63
154,163d14c8-b690-45ef-830f-10f9ec31f765,84,380.49
59,98dfd507-e7f1-449c-ba66-080bf5ce32e4,80,20.61
129,17f3ae4f-0c35-4bfc-a174-fc0a58650582,58,503.44
224,4b135b99-9831-4f61-993b-43bcd2a277b2,2,550.47
11,4ddc41f8-8016-4f09-a7b7-6cb0397975b1,11,932.9
148,5b438c8a-c97d-4e26-b9fc-e39af360a224,52,430.7
431,fe64855e-7088-4ca0-b10f-af4acc339568,92,479.34
91,8471b7dc-3d59-4285-96a1-8e32cdbeb932,68,580.33
195,999cc69c-0a92-4a8a-b49b-f5905e6cb0fa,53,948.47
173,342189b5-4069-4292-a99a-761147c0579d,64,765.46
222,0f49404c-7521-430d-952b-06aadc18dc8b,58,639.74
148,33572a47-a61c-4d1d-8ef8-292554d4efe7,64,172.93
407,53cfd9e5-b890-4b76-be1f-f6c6a872e5b0,63,203.78
290,635f1e04-aee7-4583-a9df-3df8d9943900,89,137.35
483,43bc6132-03f5-4985-814a-f41f88b7a927,35,327.31
156,fe87734e-f807-44b0-b440-41e65299d730,67,141.77
1,649063da-6bf4-4acd-87ee-45d79c9e3974,50,891.9
292,15241adc-595d-4eac-9b6a-e6cc5bd0671b,58,772.4
302,0d24cc83-107b-4be7-866e-224cb97ed757,91,683.81
438,40462589-b3a8-41a8-bd14-2653902939be,34,20.52
193,f3f1ebc7-dee5-4b78-9239-06b396d3a684,67,476.79
161,3b4d547e-8d5f-412b-8125-1ccf3e7db820,96,558.31
352,d1932b27-e9dd-47ee-90b1-ca61170387f7,51,7.3
243,af79ce17-e8b1-4f20-bd03-d32e9e3e856e,55,934.44
20,b82a3156-96df-4dc8-8671-02e8530f46ab,9,69.35
44,30ecf286-bad5-4cdc-9463-b47ad1157771,55,906.57
34,0b582ce1-8adc-47e1-8c2f-ccea886d16bd,33,75.91
116,6d198b71-bf9b-4e17-9318-d412ccf50a71,9,138.16
253,cc77413f-4427-4164-84c8-e797065e1226,41,589.15
24,83245610-409c-4904-b640-2795b30c5ef3,6,240.85
122,100d4667-ecb8-4752-9297-3e542972c3ca,20,943.91
346,cf2fca96-9f87-49f8-af1b-20e28da56ad9,49,446.92
71,419730b2-1454-4b47-b9e4-94cf0614c017,91,251.89
186,5241d611-b00f-47cf-9f8a-0d05cd311b67,43,762.3
131,eed81f25-e4d0-45d0-a7ce-18993fe64c0b,59,376.62
246,3c4008e2-d365-4b8e-87a8-043480601696,15,203.61
14,745abad8-f52e-4a7f-a419-7911ad4f0442,2,16.52
405,f8772975-3db8-4863-ba9c-6ea1b7aaf7a0,85,240.25
482,1e36975b-5a78-4339-96be-0b6fca259d6d,70,471.95
349,9dd5b5a1-4bd3-4897-92a8-b44386eab15f,45,144.81
479,87a2c235-bf75-4d67-8e7a-a0bbb2922fda,12,594.43
281,e542f808-0504-48e4-ba9a-7f311cd1eb23,40,806.71
193,cefa4c13-99ed-4aae-b71b-53cbdca7fcbb,7,116.17
399,72e3dba3-59fd-4188-bfda-0582c8280466,65,746
69,664c2098-832c-4533-87e6-76f0e6f251e2,3,859.54
232,b0994b1e-fee5-4ad6-8da2-af990e01f3a7,54,773.99
321,1478f16b-1a79-43ed-a96d-f5b82fa0de41,19,648.2
73,178806e8-fea6-4220-8f2d-f0169421a016,32,296.47
33,c876a1ec-8d79-4b83-95af-8bc73e9ceb24,45,259.37
261,d1290e7f-a8a6-4325-bc03-fb2c2fcb1f7d,98,773.6
188,b23a9cd8-ef76-440a-b69d-8409d550ce6b,84,359
255,a7483a71-c7ab-4174-9cd1-f4d5d1af2137,20,31.51
308,06d42a1d-bb9c-4f11-a268-f48bf49782b1,58,369.16
201,942a6301-6f62-423b-8a72-113f11915076,73,91.3
191,21ef3723-f6d3-4ef6-b94c-3fba053fa1bb,65,996.1
198,fcf96b34-99e0-4354-9eb1-60365894fbd4,46,616.22
32,f811a6bd-980d-4caa-8e07-37dc5dc1f43b,88,770.49
396,e1e7f84c-b478-4277-841f-5b7cc6c94ea6,33,988.34
477,79d86854-c428-4ca7-bd18-d6028ed7d7fd,39,278.2
277,c4243168-7767-4cfb-bdf5-e27c8313e749,77,369.36
471,1102530d-2c23-4b03-b460-7604dd13665c,67,581.82
69,a38e3d69-4885-48c5-b60a-a92365a45abe,76,696.93
15,ce587557-c4e6-42e3-af8a-be1ff6e4d3b3,52,950.11
466,06a117e6-15ac-46ff-b6b4-1229c1daf545,35,359.87
263,f256bc5b-da45-4ce3-a968-810dd5f54032,73,750.17
290,e01392be-31d1-4282-bc19-6a1dd2f8f85e,55,837.9
483,b8f83e61-2d12-40d4-b89b-f27357cfecc3,35,767.57
224,7999f60a-337b-40e5-80d6-edf81c34ffd3,69,643.6
431,3b1d4e10-ff68-459b-8d14-0d0c49f75bd9,48,730.2
423,821750b6-5b29-4dc8-8f20-756c7295f74f,92,592.74
123,5345fd28-a760-433e-8075-b9a86b0f428c,92,737.43
412,7f206fe0-6917-45be-9cab-c631b47d8e6b,63,281.65
232,19067661-4e8c-4211-a501-39f1adc8a309,67,141.4
278,6660bf03-76cb-4981-8a5d-e2bc82799c4d,8,188.21
156,916ff827-7940-43ec-9749-e33e7f16c8db,17,207.67
149,71322d50-8941-440e-9749-e9156f49967c,88,237.7
388,c7a683fc-0ae6-433b-992e-6340d4730bd7,80,586.92
451,48e67300-d880-4d33-9da2-88277ea521ce,39,297.55
365,b22530c8-4eb8-4827-99d5-f97b524b6433,80,260.16
173,c4609371-a102-41d3-8feb-b02d4cd86c3f,34,37.78
216,32601328-c747-441c-9955-5189c2dd92e2,28,996.73
15,27498daf-b1b2-4309-b9cc-47516a33f2b6,25,862.2
147,74dc490b-d323-402c-9884-81eaef9bbedf,68,3.54
66,c1b13921-6c14-4283-ac95-8a9a022bbf49,68,787.52
328,fec132b3-b486-48b9-9f26-0a29ac58d586,20,178.2
439,45a5f25c-1c0f-45af-993e-e2674976c88b,15,673.27
16,6a7fb3ed-e5a9-45a3-b82e-143d3085bfdb,21,330.66
451,c6bf0430-0c50-4762-b578-313a95188d69,50,25.17
270,a1a2677a-37e2-46cb-899a-ddd60583a19d,75,783.69
105,e3611487-cea0-40f3-a3c8-3b54c8c5a37f,12,883.56
155,eef99670-56e7-49d5-b454-9b207ef57c01,6,605.42
61,01c083c1-3fdd-4f9e-a94c-10851fee25e0,27,30.63
429,a7291a39-0a9b-4098-866a-a8b1b2acc01c,92,226.32
199,f3decfc5-bb6c-46da-9864-45dc70b8c8c0,82,577.71
49,14f13a1d-a5f3-4104-8e21-5f0cf27506e5,55,830.45
263,b6b53cfe-3583-49b3-a469-c18fbd0a2dcc,48,726.45
5,5fd71aea-4ac6-4a0e-bfa2-2ce156f0e468,30,344.54
400,feb71178-2882-4853-8e5a-cae4f0e8053b,61,673.5
63,b9b68240-20a2-421e-8e61-59c84f8827c9,36,345.65
415,daf4a8fd-4390-4a10-acd3-06acee55d8ab,38,866.35
489,b17ce393-1ecf-4590-b143-84cf9c872cce,44,362.16
462,55680873-3b8d-4d17-b0cd-7a6d7a6db2a0,11,583.25
430,223a9866-a51c-4572-bd92-33f8931eaaba,27,734.93
87,9c50e8a7-c11b-4904-b0b9-6a33c7fa0bce,53,114.55
210,455c8963-1f8a-4b4d-b95b-442ef5a62b2e,66,712.52
329,87973402-df3b-44ff-8f9b-d568b14989a3,30,955.52
197,777f9be2-4915-4ee0-b622-6f996de86614,75,810.88
184,660d9264-9242-45a0-b3c4-4047856df599,45,712.71
74,8a24e66c-71fe-4c61-b504-4693669ebe19,19,948.28
302,c0116c1a-6157-43dd-8bdd-bd28f6477c1c,75,664.72
426,99a1c2c5-a314-487f-8e66-d73cba22987d,13,208.53
438,24e7e5ce-bf37-4498-9a0a-1e11488c77ae,84,31.45
16,710a47aa-1ffb-4d6c-99ee-b02929afa24c,84,982.59
288,822db2b8-c4bc-4473-98ac-6b45d94e6788,85,977.73
251,ca346365-e56d-4aaa-95a8-a0be958ccd90,95,383.85
328,5c08da60-035d-4f0b-b857-d053d1580fc5,23,437.82
180,453e6c0c-991d-4a12-b3cc-6b67bde867ca,11,176.4
500,a2dd3868-b093-4d9f-a17b-ae5f88c17aa1,54,414.58
444,283f1538-e572-49ce-925b-949c98278e37,80,818.23
459,49484266-7985-4f43-988f-802c46cb9837,94,721.79
386,c8333ad5-d845-4f40-859e-6ddfeef72793,25,23.98
372,ca5f1492-2d87-4ef7-accd-5d49ff80b065,43,271.49
288,af63ba95-558e-466d-bdb9-a96f4ca2ac2c,64,585.1
260,bd7df9c5-30e6-4252-a493-456ff118bb13,12,538.12
69,3cdced43-a1b2-4e61-81d9-a86b1f805595,71,529.21
283,30c1e855-c9da-4160-881a-2d9d1f65b782,16,646.69
22,ab0024be-c5fb-47c7-8a31-6b686fd2e1f4,23,906.19
92,878ae64c-a9b3-4e8d-bc37-d3b3bf8ddf4c,42,143.56
125,43bea6bf-e3f5-443e-aaa9-e86fb38dff91,12,547.54
472,71fede37-c589-4e7d-8ea0-a4bdd35a3a3e,96,556.65
276,bb6399b6-d9be-487b-86f4-7d01fdf5a4a6,9,824.95
419,4a7d82a0-59fe-4f72-869e-1ae8f6ae6893,82,989.47
218,899a6dab-b71f-4808-9046-1fd4c09a9930,93,630.19
151,78000d45-a24d-46c2-bd1b-8dbb2c9659e7,81,244.41
32,7e6d6723-947f-4196-928b-881e90a0d5e6,58,110.87
291,e4416a13-fdd8-4e61-bcda-50e5fa6bcf64,70,136.15
440,b9ac77a0-f8d5-4c0c-9f93-798f01dcddb9,94,33.79
113,abaa9616-b68c-4148-aa69-3c81637e6129,16,387.99
170,737350f9-64e7-4bb4-aabf-7c4813d311ba,59,149
404,919afd41-36ae-4a42-b347-f95fc5691d00,82,906.38
380,40508d4c-3934-4e06-b997-4eecd581cdb3,58,669.54
103,d62f2c75-7e51-4dcc-b849-7c103aab5121,23,92.15
265,4110da11-ebfb-47d0-9607-fdb9a88a31ef,59,519.65
168,3d24b6be-e2a3-4e92-a7a6-f35d8be7f6b1,60,767.16
41,fcd9ab96-8d3b-4adf-94a7-4d936fb3c6dc,70,943.6
271,d92ffde4-6462-49d1-aa2a-273df51d7def,3,608.8
221,7adcb5d0-f2f0-45ce-881d-cbcd6e8ff745,14,397.6
86,3de7d37d-e093-45dc-a34d-6306cc454ca0,87,408.12
295,215ab5d9-bb86-4728-906a-7115bb3e82a7,81,991.26
395,2f3f97c5-570d-483c-b660-5b26d6f16df2,54,979.84
362,70663fa5-acd9-443b-9d60-71f4c5b800a5,39,860.17
194,a5040379-dd55-4f2f-b4e4-abacf31177e2,85,71.17
65,f25a42ef-3154-492b-ab80-a7f58fd77023,59,349.44
297,64caa05c-bbbd-4eac-b4b0-3d2fa6ca8c5b,22,662.79
185,74b4ebd8-547a-4129-a197-1a9b0213852e,6,307.56
388,85dc55c7-0dc0-4193-bc80-023c94cde189,47,529.7
298,dcc450a3-29e2-4f96-9aa6-d9fbfa4c0c5c,98,739.55
332,42dd586d-044d-4a69-8426-123ab149c3a0,58,340.91
175,c58af98b-cec6-4f69-ae48-001491f93fad,1,783.12
109,d498e3a4-54f4-4658-b4a8-901ecaf14849,30,180.82
340,d3afd2a1-3c42-4e35-a020-090802aeee6f,69,850.4
203,c6e94e53-a9d1-44c5-b68e-b2a3ce074e30,37,428.61
112,3ce8cc78-9244-44b6-bde0-f9940683fc81,1,108.13
454,ff90f6c1-5a59-4cbe-9a87-7877aff03f4e,53,426.68
284,4652bf38-9355-41ea-89c8-b8c62ed2f630,21,890.73
237,569805a5-71a7-4d85-8af4-4e82036eba3a,28,258.85
113,fb41316a-39e4-4ff2-a83e-364988d37871,31,300.77
185,515bb2f3-d85e-439b-8ea0-32e2262d8692,31,319.53
349,79929ff5-2568-4c71-a8c9-3f42259fa6d1,51,229.79
355,b92b8732-74f5-4c01-ac9f-20db9981bae3,62,160.83
251,e758dd17-e0fd-4d1e-9cb0-553b09956697,96,118.42
311,0e97c0e6-7091-486d-ac10-ef8213c323d2,50,755.52
272,fa9ab0c8-55f3-4f27-99c6-89274a99523a,21,316.49
326,c58ead1d-e961-43d2-89de-69c9771a6dbf,82,812.8
49,c5520227-c96c-4d9a-87e9-01d809e01c31,89,835.94
264,b51cd9c1-e0b2-4b1c-a8c5-1658ea475fde,91,365.29
101,247ff505-1f13-4ddb-872c-662168ca3b0f,66,212.57
14,de0b450b-7193-468c-af0d-1dbf69128986,61,876.31
187,acb7c25c-1475-40bb-a3ab-fb7c9c5d6509,36,753.54
347,3fc737e6-bb0f-4de4-829a-d14f3589377d,24,498.89
162,ea8984e7-1239-4525-9482-3c5cd7a0ce96,49,489.76
350,ef886ff6-107b-49e0-a5e4-cc00170c8403,50,367.68
7,5d6a8cbe-49a8-4b9a-8749-8dc13f13b557,28,717.2
109,dbfa53de-e384-48dd-bb02-9a58c1887a5b,42,768.54
219,3ecd6708-d6a4-474d-8172-c8321c6c1719,88,292.1
264,762377a8-faff-4923-9ac9-52a968fbe64d,98,564.21
219,a3855ec4-1fc4-46e1-b306-c2606917d24b,83,886.41
448,cc4e77e5-c009-42a4-96c0-d7668a49bcda,54,138.4
295,7392f1c3-6b60-40a4-9e1f-abfe3e6a8392,24,563.93
122,9de9efa7-2654-4d4e-9168-a3db9eca89f0,70,488.39
48,c1f75534-e12f-42e8-9df3-b57e20573098,72,696.89
257,49aa5c64-5f01-4774-b849-47059a381a49,79,453.19
186,5fc2ba85-eb32-4cdb-978b-4e6aaf7e530e,86,987.2
379,5043ce03-18c7-4764-8628-20302f7c513b,23,815.55
361,df252767-75ae-45e8-b4fa-d955fec4f1fd,29,76.62
371,fe427d8d-0bda-432b-b51b-78822269d570,45,268.87
434,e8d00fe2-fb7d-4bdd-aa27-5392e5755fbd,62,945.51
43,82f03958-b8be-4f9e-95ec-947c08af50d8,44,588.92
318,c129ce9a-1f50-483f-ac48-88b11bb7eed1,9,374.44
31,54c0410a-86de-485a-934f-7fba120886f0,60,507.91
4,1941308a-94d6-4e04-acc0-1cf237dad2dd,26,657.33
205,f365e60c-dba5-4cc2-b208-3c9a6b577c41,20,868.27
411,43738a3b-308a-4068-baa6-b63e73435147,73,525.1
40,e3f58536-bce0-4dc1-90bb-3250eefe3d8b,11,434.24
175,ec2dd70a-4b1a-4367-9b87-0c272e68497f,56,257.16
62,ecd93b18-8240-4d0f-be25-fa4be6f9a62a,58,578.78
255,c46a8244-22e6-426c-aa45-9f1b87e49983,49,597.86
281,281b6e07-1b7e-45f2-81cc-5806ca21bb0a,60,787.35
216,0eab8f93-ae28-43ce-9942-375892fdbff4,25,47.3
427,1532d3f4-507b-4ef7-9e90-57ff6ddd65bc,29,81.81
258,436030e8-d672-414f-992f-eb2c45a53cf0,16,671.79
391,ca26cabc-ea04-4a44-b1b4-da96ac5504a5,100,834.87
478,362e961d-5c08-458e-b7db-0897878cbfd7,80,994.52
70,0de3681b-7b8c-4be0-9a3b-f321f29c4311,84,307.68
164,9eeeee1d-d6e3-4033-a0f0-43f36af774c8,53,133.71
5,ed5da4ac-b355-4085-a881-d403788cc5d4,55,189.35
51,d53de78c-1a11-4fe4-b889-88a20de1c84a,12,44.72
432,877ec325-1633-47df-92b5-5c6aee34d789,29,131.46
248,370d1605-9519-4b33-b4db-7ccb40f52884,63,99.46
262,9c347ca6-e94d-4d8c-a119-a825288bf438,12,26.74
277,f91d7a63-fb63-4989-ad52-2c420a04b2bd,49,815.64
411,1a7cc720-d9b1-4fcf-abd7-f60691fa7152,24,292.9
64,2d85906f-5d74-4e7e-94b7-50686726d8d2,61,446.39
107,93c695f4-3620-4d04-8efa-0c4accc676a7,7,893.26
480,4326e31c-f485-4a0b-961b-b041733b1737,6,12.43
390,c33d45db-2f40-4db7-acbb-746fb2c5add7,74,811.1
61,ec57c40e-4edf-41b1-9dba-022c9ca01c98,57,936.72
266,2b575eb9-c4df-41e2-ba99-1ad991176318,81,570.22
57,b908afba-ed2e-4dfb-8f62-f9e78c0cfda5,44,775.22
486,d8f57870-dcf9-4aba-8ba5-b2631fa2536e,90,6
284,1dfaa1be-a58f-4259-b95a-55d63c0cdfa4,22,937.23
160,75ced4c9-d366-4572-9b84-f7fdc1c579ce,49,553.82
140,bfdd867a-13ed-4496-95af-47959bddd09c,3,658.4
375,1d2a4e9e-8748-4063-b295-1d58b2e3793a,44,374.75
336,4f3d6a69-d8f0-4906-a574-f13e335531c6,20,544.76
345,d67263d8-4f16-4921-8210-35df9a421fa8,70,560.28
201,568f4197-34d6-49d2-9496-dc2e34745d65,96,532.75
160,09337e88-efeb-41a8-adea-d8e9b0846486,47,91.6
16,849d179e-301c-4b1b-be09-5475a9618dc2,78,479.2
16,7bc30122-8f75-40f3-8e0a-e65ac3f59250,16,246.98
260,c8dceb9a-2034-4ee1-b81e-ba652af6bcde,7,864.37
249,184f9764-d999-4701-ac75-548caf42c74e,79,395.4
377,34d4e712-f125-411d-a48c-fac55a46a540,18,378.95
411,d5c8bf98-cba6-4f07-8cc9-f4a118a31700,33,896.95
19,f1f6fc97-c3ef-473d-b4a6-89931418e39c,61,281.55
146,f5f7abbb-7cf4-4aac-af33-30a2e8a65b2d,98,901.72
328,1c84180c-bdea-4fca-9faf-ce089a4fdd9e,25,739.48
187,11e12c78-4e44-4525-a39c-550ec9c9b6a7,52,321.18
16,3c4fca09-d249-40bd-9020-7f4b484cd05c,55,208.62
